overview_date,portfolio_id,instrument_name,instrument_id,book_name,instrument_type,quantity,price,asset_value,exposure_value,portfolio_origem,nivel,portfolio_nav
2025-05-02,1295,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MISSION 1 MULTIESTRATÉGIA,1833,Caixa,3,2227500.001145164,0.94202427,2098359.0610787724,2098359.0625037723,1676,2,9196627621.590000000
2025-05-02,1295,GERA GROWTH FIP MULT,1712,Padrão,3,10.000000005141027,140.82555797,1408.2600007239903,1408.255580423988,1676,2,9196627621.590000000
2025-05-02,1295,TESOURO SELIC FI RF,1215,Caixa,3,634068.2139421862,4.72324135,2994857.2115396643,2994857.2068123803,1676,2,9196627621.590000000
2025-05-02,1295,AMZN US,1705,Risco >> Renda Variável Próprio,2,29404.000075247674,189.98,31578629.94081276,31578629.94457276,1270,2,9196627621.590000000
2025-05-02,1295,BOVA11,1402,Padrão,3,3874375.0099148992,131.85,510836345.05727947,510836345.05727947,1270,2,9196627621.590000000
2025-05-02,1295,BRL,1,Caixa,7,423497.49108377093,1.0,423497.49108377093,423497.49108377093,1270,2,9196627621.590000000
2025-05-02,1295,DEXP3,392,Risco >> Renda Variável Próprio,2,3570500.009137254,7.94,28349770.072549798,28349770.072549798,1270,2,9196627621.590000000
2025-05-02,1295,DOLG25,1673,Padrão,5,0.0,5830.1,0.0,0.0,1270,2,9196627621.590000000
2025-05-02,1295,DOLM25,1816,Padrão,5,-325.00000083170636,5691.077,0.0,-92480001.48666525,1270,2,9196627621.590000000
2025-05-02,1295,GOOGL US,1704,Padrão,2,35514.000090883754,164.03,32930768.194273014,32930768.191533014,1270,2,9196627621.590000000
2025-05-02,1295,INDM25,1809,Padrão,5,-780.0000019960953,137047.0,0.0,-106896660.27355887,1270,2,9196627621.590000000
2025-05-02,1295,LFT - 01/09/2027,1405,Caixa,1,1620.0000041457363,16450.928156,26650503.67820121,26650503.68092121,1270,2,9196627621.590000000
2025-05-02,1295,META US,1706,Padrão,2,10046.000025708683,597.02,33904788.57676563,33904788.57352562,1270,2,9196627621.590000000
2025-05-02,1295,MSFT US,1707,Padrão,2,13888.000035540732,435.28,34173338.407452874,34173338.40937287,1270,2,9196627621.590000000
2025-05-02,1295,NC CASH PERENNE FUNDO DE INVESTIMENTO RENDA FIXA,1213,Caixa,3,162654359.06374142,1.10775363,180180956.69110045,180180956.68818295,1270,2,9196627621.590000000
2025-05-02,1295,NVDA US,1708,Padrão,2,57436.00014698427,114.5,37176513.65513829,37176513.66113829,1270,2,9196627621.590000000
2025-05-02,1295,Repo (NTN-B - 15/05/2027),1401,Caixa,16,4423.0000113188835,4434.60055628,19614238.31019473,19614238.31062117,1270,2,9196627621.590000000
2025-05-02,1295,Repo (NTN-F - 01/01/2035),1436,Caixa,16,0.0,803.58075981,0.0,0.0,1270,2,9196627621.590000000
2025-05-02,1295,SOJA3,228,Risco >> Renda Variável Próprio,2,4694551.012013809,10.48,49198894.60590471,49198894.60590471,1270,2,9196627621.590000000
2025-05-02,1295,SPY US,1845,Padrão,3,20000.00005118193,566.76,64077885.76398149,64077885.76398149,1270,2,9196627621.590000000
2025-05-02,1295,WDOM25,1846,Padrão,5,-1311.0000033549754,5691.077,0.0,-74610019.66093424,1270,2,9196627621.590000000
2025-05-02,1295,WING25,1663,Caixa,5,0.0,124540.0,0.0,0.0,1270,2,9196627621.590000000
2025-05-02,1295,WINM25,1808,Padrão,5,-18816.00004815196,137047.0,0.0,-515735271.71981627,1270,2,9196627621.590000000
2025-05-02,1295,Ravens Fundo de Investimento em Direitos Creditorios,1289,Risco >> Crédito,3,59612.87825791492,1069.19767352,63737950.747888245,63737950.745193616,1175,1,9196627621.590000000
2025-05-02,1295,ASSAY FI EM AÇÕES BDR NÍVEL I INVESTIMENTO NO EXTERIOR,1194,Risco >> Renda Variável Próprio,3,207269475.25183752,1.29859036,269158142.4889324,269158142.4842947,1695,2,9196627621.590000000
2025-05-02,1295,BRL,1,Caixa,7,7129257.068521319,1.0,7129257.068521319,7129257.068521319,1695,2,9196627621.590000000
2025-05-02,1295,ABSOLUTE PACE LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1278,Risco >> Renda Variável Terceiros,3,15542518.110725977,3.25274022,50555773.7773044,50555773.7788368,1247,3,9196627621.590000000
2025-05-02,1295,ALPHA KEY AÇÕES FC FI,1629,Risco >> Renda Variável Terceiros,3,5656474.31090573,1.81603988,10272382.930976283,10272382.928800324,1247,3,9196627621.590000000
2025-05-02,1295,BRL,1,Caixa,7,452.5438334160529,1.0,452.5438334160529,452.5438334160529,1247,3,9196627621.590000000
2025-05-02,1295,CLASSE ÚNICA DE COTAS DO ASTER P FI EM AÇÕES RESPONSABILIDADE LIMITADA,1153,Risco >> Renda Variável Terceiros,3,17452911.650086917,1.1168953,19493074.993647598,19493074.993297324,1247,3,9196627621.590000000
2025-05-02,1295,CSHG ALLOCATION SPX FALCON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  AÇÕES,1171,Risco >> Renda Variável Terceiros,3,12795082.095791504,4.7838221,61209396.500978045,61209396.50116172,1247,3,9196627621.590000000
2025-05-02,1295,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,267926.537628382,4.3335731,1161079.232549115,1161079.2362424938,1247,3,9196627621.590000000
2025-05-02,1295,CSHG SOBERANO PRIVATE I FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1277,Caixa,3,882592.5710504833,4.1837139,3692514.807458318,3692514.8075406444,1247,3,9196627621.590000000
2025-05-02,1295,NORTE ASSET LONG BIAS PERENNE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1195,Risco >> Renda Variável Terceiros,3,8707733.475735914,1.02790267,8950702.487207983,8950702.489357326,1247,3,9196627621.590000000
2025-05-02,1295,SQUADRA UDINE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,1193,Risco >> Renda Variável Terceiros,3,19747.56834428158,1126.36578111,22242985.242094953,22242985.24312983,1247,3,9196627621.590000000
2025-05-02,1295,Absolute Strategy Offshore Segregated Portfolio,1887,Risco >> Multimercado Terceiros,3,23999.99823795869,1000.0,135345590.06314424,135345590.06314424,1206,2,9196627621.590000000
2025-05-02,1295,BRL,1,Caixa,7,499.9799632922745,1.0,499.9799632922745,499.9799632922745,1206,2,9196627621.590000000
2025-05-02,1295,CSHG ALLOCATION ACE CAPITAL W FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1200,Risco >> Multimercado Terceiros,3,5269579.614084932,1.6008189,8435642.640668672,8435642.641281866,1206,2,9196627621.590000000
2025-05-02,1295,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,1832349.934321812,4.3335731,7940622.387012263,7940622.385163771,1206,2,9196627621.590000000
2025-05-02,1295,GENOA CAPITAL VESTAS III FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1264,Risco >> Multimercado Terceiros,3,133688399.5450517,1.36112417,181966511.87031108,181966511.86938688,1206,2,9196627621.590000000
2025-05-02,1295,IBIUNA HEDGE ST PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULT,1199,Padrão,3,946170.1739643461,108.3376561,102505858.91418454,102505858.91902651,1206,2,9196627621.590000000
2025-05-02,1295,ITAÚ JANEIRO DISTRIBUIDORES FIF DA CLASSE DE INV EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA,1196,Risco >> Multimercado Terceiros,3,33427609.125788648,1.254664,41940417.780801915,41940417.77619849,1206,2,9196627621.590000000
2025-05-02,1295,KAPITALO ZETA KPN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1197,Padrão,3,41988745.82979367,1.1990966,50348562.36348946,50348562.36276977,1206,2,9196627621.590000000
2025-05-02,1295,LEGACY CAPITAL ALPHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1265,Risco >> Multimercado Terceiros,3,70561496.24613057,1.07568235,75901756.09741503,75901756.10155393,1206,2,9196627621.590000000
2025-05-02,1295,LFT - 01/03/2027,1285,Caixa,1,1091.9999198271205,16458.47607527,17972654.55047658,17972654.55467142,1206,2,9196627621.590000000
2025-05-02,1295,WDOM25,1846,Padrão,5,-2399.9998237958694,5691.077,0.0,-136585837.97208723,1206,2,9196627621.590000000
2025-05-02,1295,BRL,1,Caixa,7,0.009999999955886444,1.0,0.009999999955886444,0.009999999955886444,1211,2,9196627621.590000000
2025-05-02,1295,NTN-B  - 15/05/2029,1365,Padrão,1,38999.99982795713,4404.629591,171780553.29221487,171780553.29121485,1211,2,9196627621.590000000
2025-05-02,1295,NTN-B  - 15/08/2026,1280,Padrão,1,87376.99961454897,4390.975883,383670298.0374938,383670298.0363848,1211,2,9196627621.590000000
2025-05-02,1295,NTN-B  - 15/08/2028,1253,Padrão,1,146744.9993526556,4353.252792,638818078.1419462,638818078.1439861,1211,2,9196627621.590000000
2025-05-02,1295,NTN-C - 01/01/2031,1279,Padrão,1,199.99999911772886,8238.374218,1647674.8327315203,1647674.8363315202,1211,2,9196627621.590000000
2025-05-02,1295,NTN-F - 01/01/2031,1450,Padrão,1,521399.9976999191,887.259825,462617270.71923065,462617270.71423066,1211,2,9196627621.590000000
2025-05-02,1295,NTN-F - 01/01/2033,1381,Padrão,1,120799.99946710822,859.279393,103800950.21209708,103800950.21649708,1211,2,9196627621.590000000
2025-05-02,1295,NTN-F - 01/01/2035,1434,Padrão,1,63099.99972164346,832.613326,52537900.63823663,52537900.63883663,1211,2,9196627621.590000000
2025-05-02,1295,Repo (NTN-B - 15/05/2033),1376,Caixa,16,1134.9999949931112,4154.20239657,4715019.69920037,4715019.699307321,1211,2,9196627621.590000000
2025-05-02,1295,Repo (NTN-B - 15/08/2028),1362,Caixa,16,0.0,4313.8332343,0.0,0.0,1211,2,9196627621.590000000
2025-05-02,1295,BRL,1,Caixa,7,499.9999999050357,1.0,499.9999999050357,499.9999999050357,1203,1,9196627621.590000000
2025-05-02,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1158,Risco >> Multimercado Próprio,3,240966129.40959847,1.55888343,375638106.32865554,375638106.3278587,1203,1,9196627621.590000000
2025-05-02,1295,BRL,1,Caixa,7,499.94999727989494,1.0,499.94999727989494,499.94999727989494,1273,2,9196627621.590000000
2025-05-02,1295,CS CERES I DEB NORTE FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1246,Risco >> Crédito,3,95344.00254890672,3.1699243,302233.2683556231,302233.2705390413,1273,2,9196627621.590000000
2025-05-02,1295,CS CERES III DEB ASTER FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1160,Risco >> Crédito,3,396573.9604892186,0.8030481,318467.96826729405,318467.96548034204,1273,2,9196627621.590000000
2025-05-02,1295,CS CERES IV CENTRAL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,1161,Risco >> Crédito,3,11271.117088686624,999.8377435,11269288.278686572,11269288.276676722,1273,2,9196627621.590000000
2025-05-02,1295,CSHG INFLATION 2030 FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR,1244,Risco >> Crédito,3,4999999.972796229,1.1132957,5566478.469714159,5566478.469714159,1273,2,9196627621.590000000
2025-05-02,1295,CSHG JIVE DISTRESSED ALLOCATION II FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,1176,Risco >> Crédito,3,4093625.7573407884,0.91285144,3736872.169668597,3736872.1674096296,1273,2,9196627621.590000000
2025-05-02,1295,CSHG JIVE DISTRESSED ALLOCATION III FIC FIM - CP,1281,Risco >> Crédito,3,18534459.377995264,0.9404078,17429950.165167928,17429950.167849895,1273,2,9196627621.590000000
2025-05-02,1295,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,634513.4772277682,4.3335731,2749710.535039501,2749710.5365017187,1273,2,9196627621.590000000
2025-05-02,1295,LFT - 01/09/2028,1276,Caixa,1,148.99999918932764,16426.33144054,2447523.366683627,2447523.371324087,1273,2,9196627621.590000000
2025-05-02,1295,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,1351516.0859433084,4.3335731,5856893.758887608,5856893.754261209,1203,1,9196627621.590000000
2025-05-02,1295,FIDC MULTISETORIAL MAXIMUM,1274,Caixa,3,32930.66983564552,16.10264063,530270.7398992864,530270.742068581,1203,1,9196627621.590000000
2025-05-02,1295,LATACHE CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,1188,Risco >> Crédito,3,8907060.081505584,2.08484857,18569871.476473052,18569871.473831,1203,1,9196627621.590000000
2025-05-02,1295,NC CASH PERENNE FUNDO DE INVESTIMENTO RENDA FIXA,1213,Caixa,3,247686888.31388038,1.10775363,274376049.63788813,274376049.6331056,1203,1,9196627621.590000000
2025-05-02,1295,ELEVA EDUCAÇÃO I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - MULTIESTRATÉGIA,1225,Risco >> Ilíquidos,3,9250.0000029,151.10462515,1397717.78,1397717.7830757033,1295,0,9196627621.590000000
2025-05-02,1295,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FRADINHO,1231,Risco >> Crédito,3,51432.27777811,480.06001672,24690580.13,24690580.13010717,1295,0,9196627621.590000000
2025-05-02,1295,ITAÚ FLEXPREV PEDRA FIF MULT CRÉD PRIV - RESP LIMITADA,1184,Risco >> Outros,3,42493717.69,1.145789,48688834.3,48688834.29830741,1295,0,9196627621.590000000
2025-05-02,1295,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1187,Risco >> Multimercado Terceiros,3,264331.84227855,145.0859704,38350841.84,38350841.84460317,1295,0,9196627621.590000000
2025-05-02,1295,KYKLOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1222,Risco >> Crédito,3,1691.14336418,1803.38241736,3049778.21,3049778.2081972514,1295,0,9196627621.590000000
2025-05-02,1295,LATACHE 1962 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1221,Risco >> Crédito,3,20500.0,1230.91247614,25233705.76,25233705.76087,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 03/12/2027 A,1698,Caixa,1,185352.13195,1043.90616378,193490233.01,193490233.01236886,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 03/12/2027 B,1699,Caixa,1,217000.0,1043.43838717,226426130.02,226426130.01589,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 09/06/2025,1316,Caixa,1,75500.0,1229.20069403,92804652.4,92804652.399265,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 10/09/2027,1547,Caixa,1,103000.0,1069.27076137,110134888.42,110134888.42111,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 12/11/2027,1618,Caixa,1,90000.0,1051.01432194,94591288.97,94591288.9746,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 14/07/2026,1322,Caixa,1,104000.0,1088.54693834,113208881.59,113208881.58736,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 14/10/2027,1601,Caixa,1,93000.0,1059.16731498,98502560.29,98502560.29314,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 16/09/2027,1549,Caixa,1,49500.0,1067.58018547,52845219.18,52845219.180765,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 18/08/2025,1318,Caixa,1,44569.046702,1194.5518897,53240038.96,53240038.960001655,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 29/10/2027,1603,Caixa,1,106409.62612,1054.05861054,112161982.66,112161982.6561281,1295,0,9196627621.590000000
2025-05-02,1295,LCA BB - 30/05/2025,1315,Caixa,1,13697.953581,1237.92562696,16957047.77,16957047.7748284,1295,0,9196627621.590000000
2025-05-02,1295,LCA SANTANDER - 09/06/2025,1344,Caixa,1,31790.23006,1237.4641196,39339269.05,39339269.05307935,1295,0,9196627621.590000000
2025-05-02,1295,LCA SANTANDER - 26/06/2026,1346,Caixa,1,91000.0,1096.52929803,99784166.12,99784166.12073,1295,0,9196627621.590000000
2025-05-02,1295,LCI BRADESCO - 12/01/2026,1328,Caixa,1,995.86987,1144.7876965,1140059.57,1140059.5744910545,1295,0,9196627621.590000000
2025-05-02,1295,LCI BRADESCO - 25/01/2026,1407,Caixa,1,26500.0,1140.38080794,30220091.41,30220091.41041,1295,0,9196627621.590000000
2025-05-02,1295,LCI BRADESCO - 27/03/2026,1842,Caixa,1,140228.56107,1123.42715549,157536573.48,157536573.48132586,1295,0,9196627621.590000000
2025-05-02,1295,LCI BRADESCO - 30/12/2025,1327,Caixa,1,97739.976459,1149.61932498,112363765.76,112363765.76035666,1295,0,9196627621.590000000
2025-05-02,1295,LCI SANTANDER - 05/12/2025,1352,Caixa,1,22000.0,1159.74175564,25514318.62,25514318.62408,1295,0,9196627621.590000000
2025-05-02,1295,LCI SANTANDER - 15/12/2025,1353,Caixa,1,91000.0,1155.63191835,105162504.57,105162504.56985,1295,0,9196627621.590000000
2025-05-02,1295,LCI SANTANDER - 18/02/2026,1621,Caixa,1,90000.0,1051.078046,94597024.14,94597024.14,1295,0,9196627621.590000000
2025-05-02,1295,LCI SANTANDER - 27/11/2025,1350,Caixa,1,1000.0,1162.8488781,1162848.88,1162848.8781,1295,0,9196627621.590000000
2025-05-02,1295,LCI SANTANDER - 28/11/2025,1351,Caixa,1,27000.0,1162.33044687,31382922.07,31382922.06549,1295,0,9196627621.590000000
2025-05-02,1295,LIG ITAÚ 23/08/2027,1408,Caixa,1,115509480.0,1.4055836,162358230.73,162358230.732528,1295,0,9196627621.590000000
2025-05-02,1295,LIG SANTANDER 02/03/2026,1537,Caixa,1,59585.0,1082.65739625,64510140.96,64510140.95555625,1295,0,9196627621.590000000
2025-05-02,1295,LIG SANTANDER 13/02/2026,1536,Caixa,1,71868.0,1082.65739625,77808421.75,77808421.753695,1295,0,9196627621.590000000
2025-05-02,1295,LIG SANTANDER 21/11/2025,1533,Caixa,1,19612.7021,1086.91651293,21317369.78,21317369.77566689,1295,0,9196627621.590000000
2025-05-02,1295,LIG SANTANDER 23/02/2026,1538,Caixa,1,22152.2724,1082.65739625,23983321.56,23983321.557604738,1295,0,9196627621.590000000
2025-05-02,1295,ABEV3,350,Padrão,2,105251.5774696604,14.12,1486152.273871605,1486152.273871605,1210,1,9196627621.590000000
2025-05-02,1295,ACCESS SPX THUNDERBOLT 2 FI EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1261,Padrão,3,1528180.4539904923,1.21414,1855425.0147442187,1855425.0164080162,1210,1,9196627621.590000000
2025-05-02,1295,BRL,1,Caixa,7,291022.73389998404,1.0,291022.73389998404,291022.73389998404,1210,1,9196627621.590000000
2025-05-02,1295,BUD US,1310,Padrão,2,13794.276424489222,66.01,5147396.735558269,5147396.735870357,1210,1,9196627621.590000000
2025-05-02,1295,CVRDA6,1256,Padrão,1,48165.275255259796,31.721269,1527863.65347326,1527863.6528311397,1210,1,9196627621.590000000
2025-05-02,1295,DEXP3,392,Padrão,2,30428.550936373285,7.94,241602.69443480388,241602.69443480388,1210,1,9196627621.590000000
2025-05-02,1295,DI1F29,1657,Padrão,5,210.65919879027658,62826.45,0.0,13234969.619837372,1210,1,9196627621.590000000
2025-05-02,1295,DOLM25,1816,Padrão,5,-7.802192547788022,5691.077,0.0,-2220143.9279143903,1210,1,9196627621.590000000
2025-05-02,1295,ENEV3,935,Padrão,2,266444.87550696096,13.35,3557039.0880179284,3557039.0880179284,1210,1,9196627621.590000000
2025-05-02,1295,LFT - 01/03/2026,1252,Padrão,1,3050.6572861851164,16473.398861,50254694.26626621,50254694.26354325,1210,1,9196627621.590000000
2025-05-02,1295,LFT - 01/09/2029,1254,Padrão,1,216.900952828507,16391.868423,3555411.878344547,3555411.879588217,1210,1,9196627621.590000000
2025-05-02,1295,LREN3,338,Padrão,2,94063.23335613239,14.88,1399660.91233925,1399660.91233925,1210,1,9196627621.590000000
2025-05-02,1295,NTCO3,333,Padrão,2,185224.05108448764,9.54,1767037.447346012,1767037.447346012,1210,1,9196627621.590000000
2025-05-02,1295,NTN-B  - 15/08/2028,1253,Padrão,1,4681.315528672813,4353.252792,20378949.89386744,20378949.89542788,1210,1,9196627621.590000000
2025-05-02,1295,NTN-B  - 15/08/2040,1255,Padrão,1,780.2192547788021,4020.576324,3136931.0601716987,3136931.063292576,1210,1,9196627621.590000000
2025-05-02,1295,PFE US,1309,Padrão,2,14668.12198984148,24.2,2006637.225327488,2006637.225327488,1210,1,9196627621.590000000
2025-05-02,1295,T10M25,1807,Padrão,5,15.604385095576044,111.1562,0.0,9781675.494672969,1210,1,9196627621.590000000
2025-05-02,1295,TESOURO SELIC FI RF,1215,Caixa,3,1308970.9408061283,4.72324135,6182585.674121484,6182585.673563908,1210,1,9196627621.590000000
2025-05-02,1295,Treasury_Mulligan,1298,Padrão,1,1661867.0126788486,1.012914306,9515858.113934629,9515858.11235261,1210,1,9196627621.590000000
2025-05-02,1295,UGPA3,298,Padrão,2,65382.37355046362,17.73,1159229.48304972,1159229.48304972,1210,1,9196627621.590000000
2025-05-02,1295,USD,2,Caixa,7,0.007802192547788022,1.0,0.04681315528672813,0.04410579447264568,1210,1,9196627621.590000000
2025-05-02,1295,VALE3,300,Padrão,2,42287.88360901108,52.8,2232800.254555785,2232800.254555785,1210,1,9196627621.590000000
2025-05-02,1295,VBBR3,83,Padrão,2,92690.0474677217,18.82,1744426.6933425223,1744426.6933425223,1210,1,9196627621.590000000
2025-05-02,1295,WALDENCAST PLC,1262,Padrão,2,21666.688705207336,2.78,340499.3782720984,340499.37967649306,1210,1,9196627621.590000000
2025-05-02,1295,NC CASH PERENNE FUNDO DE INVESTIMENTO RENDA FIXA,1213,Caixa,3,568404576.1648924,1.10775363,629652232.56,629652232.5552711,1295,0,9196627621.590000000
2025-05-02,1295,NC PAR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,1223,Risco >> Ilíquidos,3,10561.125,13198.61682988,139392242.17,139392242.1674664,1295,0,9196627621.590000000
2025-05-02,1295,PETR17,1324,Caixa,1,10000.0,1218.481048,12184810.48,12184810.48,1295,0,9196627621.590000000
2025-05-02,1295,RHPBK COINVESTIMENTO - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,1228,Risco >> Ilíquidos,3,7514305.85,0.5607348,4213532.79,4213532.78793858,1295,0,9196627621.590000000
2025-05-02,1295,RHPBK II COINVESTIMENTO - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,1227,Risco >> Ilíquidos,3,3000000.0,0.3856707,1157012.1,1157012.1,1295,0,9196627621.590000000
2025-05-02,1295,PLURAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA SIMPLES,1235,Caixa,3,0.0,1.62547485,0.0,0.0,1234,1,9196627621.590000000
2025-05-02,1295,SALTMONT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA INVESTIMENTO NO EXTERIOR,1216,FIP Sanchez,3,0.0,0.02522077,0.0,0.0,1234,1,9196627621.590000000
2025-05-02,1296,BRL,1,Caixa,7,0.01,1.0,0.01,0.01,1296,0,847594796.500000000
2025-05-02,1296,CRA019003V2,1323,Caixa,1,4000.0,1033.92384251,4135695.37,4135695.37004,1296,0,847594796.500000000
2025-05-02,1296,BRL,1,Caixa,7,76.4519714465527,1.0,76.4519714465527,76.4519714465527,1886,2,847594796.500000000
2025-05-02,1296,CSHG ALLOCATION ACE CAPITAL W FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1200,Padrão,3,1205228.8611803928,1.6008189,1929353.138730946,1929353.1398030492,1886,2,847594796.500000000
2025-05-02,1296,CSHG SOBERANO EXCLUSIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO RENDA FIXA REF DI,1214,Caixa,3,7484969.670230079,4.3335731,32436663.21643867,32436663.21722494,1886,2,847594796.500000000
2025-05-02,1296,GENOA CAPITAL VESTAS III FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1264,Risco >> Multimercado Terceiros,3,30576465.171080567,1.36112417,41618365.778064966,41618365.77752095,1886,2,847594796.500000000
2025-05-02,1296,IBIUNA HEDGE ST PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULT,1199,Padrão,3,216402.76544736075,108.3376561,23444568.380942967,23444568.382125136,1886,2,847594796.500000000
2025-05-02,1296,ITAÚ JANEIRO DISTRIBUIDORES FIF DA CLASSE DE INV EM COTAS MULTIMERCADO - RESPONSABILIDADE LIMITADA,1196,Risco >> Multimercado Terceiros,3,7645376.33531128,1.254664,9592378.452243282,9592378.454366991,1886,2,847594796.500000000
2025-05-02,1296,KAPITALO ZETA KPN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,1197,Padrão,3,9603431.777261727,1.1990966,11515442.392165275,11515442.392446496,1886,2,847594796.500000000
2025-05-02,1296,LEGACY CAPITAL ALPHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,1265,Risco >> Multimercado Terceiros,3,16138431.903825259,1.07568235,17359826.35435159,17359826.35562173,1886,2,847594796.500000000
2025-05-02,1296,BNY MELLON ARX LIQUIDEZ J FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI,1240,Caixa,3,6.694720464449061e-05,1.61633576,0.00010820916089969462,0.00010820916089892828,1157,2,847594796.500000000
2025-05-02,1296,BRL,1,Caixa,7,1.3452878581052671e-08,1.0,1.3452878581052671e-08,1.3452878581052671e-08,1157,2,847594796.500000000
2025-05-02,1296,HY FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA,1409,Risco >> Crédito,3,0.004247915221141055,1.07327561,0.004559183799842962,0.0045591838001984505,1157,2,847594796.500000000
2025-05-02,1296,JGP DESENVOLVIMENTO I FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,1239,Risco >> Crédito,3,2.6782557398074205e-06,1258.096121,0.003369503157297701,0.003369503157297701,1157,2,847594796.500000000
2025-05-02,1296,JGP ESTRUTURADOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,1238,Risco >> Crédito,3,2.0151098650236276e-06,925.72660101,0.0018654408065162176,0.001865440806010043,1157,2,847594796.500000000
